都道府県,郡,市区町村,コード,政令指定都市
富山県,,魚津市,162043,0
富山県,,氷見市,162051,0
富山県,,滑川市,162060,0
富山県,,黒部市,162078,0
富山県,,砺波市,162086,0
富山県,,小矢部市,162094,0
富山県,,南砺市,162108,0
富山県,,射水市,162116,0
富山県,中新川郡,舟橋村,163210,0
富山県,中新川郡,上市町,163228,0
富山県,中新川郡,立山町,163236,0
富山県,下新川郡,入善町,163422,0
富山県,下新川郡,朝日町,163431,0
石川県,,金沢市,172014,0
石川県,,七尾市,172022,0
石川県,,小松市,172031,0
石川県,,輪島市,172049,0
石川県,,珠洲市,172057,0
石川県,,加賀市,172065,0
石川県,,羽咋市,172073,0
石川県,,かほく市,172090,0
石川県,,白山市,172103,0
石川県,,能美市,172111,0
石川県,,野々市市,172120,0
石川県,能美郡,川北町,173240,0
石川県,河北郡,津幡町,173614,0
石川県,河北郡,内灘町,173657,0
石川県,羽咋郡,志賀町,173843,0
石川県,羽咋郡,宝達志水町,173860,0
石川県,鹿島郡,中能登町,174076,0
石川県,鳳珠郡,穴水町,174611,0
石川県,鳳珠郡,能登町,174637,0
福井県,,福井市,182010,0
福井県,,敦賀市,182028,0
福井県,,小浜市,182044,0
福井県,,大野市,182052,0
福井県,,勝山市,182061,0
福井県,,鯖江市,182079,0
福井県,,あわら市,182087,0
福井県,,越前市,182095,0
福井県,,坂井市,182109,0
福井県,吉田郡,永平寺町,183229,0
福井県,今立郡,池田町,183822,0
福井県,南条郡,南越前町,184047,0
福井県,丹生郡,越前町,184233,0
福井県,三方郡,美浜町,184420,0
福井県,大飯郡,高浜町,184811,0
福井県,大飯郡,おおい町,184837,0
福井県,三方上中郡,若狭町,185019,0
山梨県,,甲府市,192015,0
山梨県,,富士吉田市,192023,0
山梨県,,都留市,192040,0
山梨県,,山梨市,192058,0
山梨県,,大月市,192066,0
山梨県,,韮崎市,192074,0
山梨県,,南アルプス市,192082,0
山梨県,,北杜市,192091,0
山梨県,,甲斐市,192104,0
山梨県,,笛吹市,192112,0
山梨県,,上野原市,192121,0
山梨県,,甲州市,192139,0
山梨県,,中央市,192147,0
山梨県,西八代郡,市川三郷町,193461,0
山梨県,南巨摩郡,早川町,193640,0
山梨県,南巨摩郡,身延町,193658,0
山梨県,南巨摩郡,南部町,193666,0
山梨県,南巨摩郡,富士川町,193682,0
山梨県,中巨摩郡,昭和町,193844,0
山梨県,南都留郡,道志村,194221,0
山梨県,南都留郡,西桂町,194239,0
山梨県,南都留郡,忍野村,194247,0
山梨県,南都留郡,山中湖村,194255,0
山梨県,南都留郡,鳴沢村,194298,0
山梨県,南都留郡,富士河口湖町,194301,0
山梨県,北都留郡,小菅村,194425,0
山梨県,北都留郡,丹波山村,194433,0
長野県,,長野市,202011,0
長野県,,松本市,202029,0
長野県,,上田市,202037,0
長野県,,岡谷市,202045,0
長野県,,飯田市,202053,0
長野県,,諏訪市,202061,0
長野県,,須坂市,202070,0
長野県,,小諸市,202088,0
長野県,,伊那市,202096,0
長野県,,駒ヶ根市,202100,0
長野県,,中野市,202118,0
長野県,,大町市,202126,0
長野県,,飯山市,202134,0
長野県,,茅野市,202142,0
長野県,,塩尻市,202151,0
長野県,,佐久市,202177,0
長野県,,千曲市,202185,0
長野県,,東御市,202193,0
長野県,,安曇野市,202207,0
長野県,南佐久郡,小海町,203033,0
長野県,南佐久郡,川上村,203041,0
長野県,南佐久郡,南牧村,203050,0
長野県,南佐久郡,南相木村,203068,0
長野県,南佐久郡,北相木村,203076,0
長野県,南佐久郡,佐久穂町,203092,0
長野県,北佐久郡,軽井沢町,203211,0
長野県,北佐久郡,御代田町,203238,0
長野県,北佐久郡,立科町,203246,0
長野県,小県郡,青木村,203491,0
長野県,小県郡,長和町,203505,0
長野県,諏訪郡,下諏訪町,203611,0
長野県,諏訪郡,富士見町,203629,0
長野県,諏訪郡,原村,203637,0
長野県,上伊那郡,辰野町,203823,0
長野県,上伊那郡,箕輪町,203831,0
長野県,上伊那郡,飯島町,203840,0
長野県,上伊那郡,南箕輪村,203858,0
長野県,上伊那郡,中川村,203866,0
長野県,上伊那郡,宮田村,203882,0
長野県,下伊那郡,松川町,204021,0
長野県,下伊那郡,高森町,204030,0
長野県,下伊那郡,阿南町,204048,0
長野県,下伊那郡,阿智村,204072,0
長野県,下伊那郡,平谷村,204099,0
長野県,下伊那郡,根羽村,204102,0
長野県,下伊那郡,下條村,204111,0
長野県,下伊那郡,売木村,204129,0
長野県,下伊那郡,天龍村,204137,0
長野県,下伊那郡,泰阜村,204145,0
長野県,下伊那郡,喬木村,204153,0
長野県,下伊那郡,豊丘村,204161,0
長野県,下伊那郡,大鹿村,204170,0
長野県,木曽郡,上松町,204226,0
長野県,木曽郡,南木曽町,204234,0
長野県,木曽郡,木祖村,204251,0
長野県,木曽郡,王滝村,204293,0
長野県,木曽郡,大桑村,204307,0
長野県,木曽郡,木曽町,204323,0
長野県,東筑摩郡,麻績村,204463,0
長野県,東筑摩郡,生坂村,204480,0
長野県,東筑摩郡,山形村,204501,0
長野県,東筑摩郡,朝日村,204510,0
長野県,東筑摩郡,筑北村,204528,0
長野県,北安曇郡,池田町,204811,0
長野県,北安曇郡,松川村,204820,0
長野県,北安曇郡,白馬村,204854,0
長野県,北安曇郡,小谷村,204862,0
長野県,埴科郡,坂城町,205214,0
長野県,上高井郡,小布施町,205419,0
長野県,上高井郡,高山村,205435,0
長野県,下高井郡,山ノ内町,205613,0
長野県,下高井郡,木島平村,205621,0
長野県,下高井郡,野沢温泉村,205630,0
長野県,上水内郡,信濃町,205834,0
長野県,上水内郡,小川村,205885,0
長野県,上水内郡,飯綱町,205907,0
長野県,下水内郡,栄村,206024,0
岐阜県,,岐阜市,212016,0
岐阜県,,大垣市,212024,0
岐阜県,,高山市,212032,0
岐阜県,,多治見市,212041,0
岐阜県,,関市,212059,0
岐阜県,,中津川市,212067,0
岐阜県,,美濃市,212075,0
岐阜県,,瑞浪市,212083,0
岐阜県,,羽島市,212091,0
岐阜県,,恵那市,212105,0
岐阜県,,美濃加茂市,212113,0
岐阜県,,土岐市,212121,0
岐阜県,,各務原市,212130,0
岐阜県,,可児市,212148,0
岐阜県,,山県市,212156,0
岐阜県,,瑞穂市,212164,0
岐阜県,,飛騨市,212172,0
岐阜県,,本巣市,212181,0
岐阜県,,郡上市,212199,0
岐阜県,,下呂市,212202,0
岐阜県,,海津市,212211,0
岐阜県,羽島郡,岐南町,213021,0
岐阜県,羽島郡,笠松町,213039,0
岐阜県,養老郡,養老町,213411,0
岐阜県,不破郡,垂井町,213616,0
岐阜県,不破郡,関ケ原町,213624,0
岐阜県,安八郡,神戸町,213811,0
岐阜県,安八郡,輪之内町,213829,0
岐阜県,安八郡,安八町,213837,0
岐阜県,揖斐郡,揖斐川町,214019,0
岐阜県,揖斐郡,大野町,214035,0
岐阜県,揖斐郡,池田町,214043,0
岐阜県,本巣郡,北方町,214213,0
岐阜県,加茂郡,坂祝町,215015,0
岐阜県,加茂郡,富加町,215023,0
岐阜県,加茂郡,川辺町,215031,0
岐阜県,加茂郡,七宗町,215040,0
岐阜県,加茂郡,八百津町,215058,0
岐阜県,加茂郡,白川町,215066,0
岐阜県,加茂郡,東白川村,215074,0
岐阜県,可児郡,御嵩町,215210,0
岐阜県,大野郡,白川村,216046,0
静岡県,,静岡市,221007,1
静岡県,,浜松市,221309,1
静岡県,,沼津市,222038,0
静岡県,,熱海市,222054,0
静岡県,,三島市,222062,0
静岡県,,富士宮市,222071,0
静岡県,,伊東市,222089,0
静岡県,,島田市,222097,0
静岡県,,富士市,222101,0
静岡県,,磐田市,222119,0
静岡県,,焼津市,222127,0
静岡県,,掛川市,222135,0
静岡県,,藤枝市,222143,0
静岡県,,御殿場市,222151,0
静岡県,,袋井市,222160,0
静岡県,,下田市,222194,0
静岡県,,裾野市,222208,0
静岡県,,湖西市,222216,0
静岡県,,伊豆市,222224,0
静岡県,,御前崎市,222232,0
静岡県,,菊川市,222241,0
静岡県,,伊豆の国市,222259,0
静岡県,,牧之原市,222267,0
静岡県,賀茂郡,東伊豆町,223018,0
静岡県,賀茂郡,河津町,223026,0
静岡県,賀茂郡,南伊豆町,223042,0
静岡県,賀茂郡,松崎町,223051,0
静岡県,賀茂郡,西伊豆町,223069,0
静岡県,田方郡,函南町,223255,0
静岡県,駿東郡,清水町,223417,0
静岡県,駿東郡,長泉町,223425,0
静岡県,駿東郡,小山町,223441,0
静岡県,榛原郡,吉田町,224243,0
静岡県,榛原郡,川根本町,224294,0
静岡県,周智郡,森町,224618,0
愛知県,,名古屋市,231002,1
愛知県,,豊橋市,232017,0
愛知県,,岡崎市,232025,0
愛知県,,一宮市,232033,0
愛知県,,瀬戸市,232041,0
愛知県,,半田市,232050,0
愛知県,,春日井市,232068,0
愛知県,,豊川市,232076,0
愛知県,,津島市,232084,0
愛知県,,碧南市,232092,0
愛知県,,刈谷市,232106,0
愛知県,,豊田市,232114,0
愛知県,,安城市,232122,0
愛知県,,西尾市,232131,0
愛知県,,蒲郡市,232149,0
愛知県,,犬山市,232157,0
愛知県,,常滑市,232165,0
愛知県,,江南市,232173,0
愛知県,,小牧市,232190,0
愛知県,,稲沢市,232203,0
愛知県,,新城市,232211,0
愛知県,,東海市,232220,0
愛知県,,大府市,232238,0
愛知県,,知多市,232246,0
愛知県,,知立市,232254,0
愛知県,,尾張旭市,232262,0
愛知県,,高浜市,232271,0
愛知県,,岩倉市,232289,0
愛知県,,豊明市,232297,0
愛知県,,日進市,232301,0
愛知県,,田原市,232319,0
愛知県,,愛西市,232327,0
愛知県,,清須市,232335,0
愛知県,,北名古屋市,232343,0
愛知県,,弥富市,232351,0
愛知県,,みよし市,232360,0
愛知県,,あま市,232378,0
愛知県,,長久手市,232386,0
愛知県,愛知郡,東郷町,233021,0
愛知県,西春日井郡,豊山町,233421,0
愛知県,丹羽郡,大口町,233617,0
愛知県,丹羽郡,扶桑町,233625,0
愛知県,海部郡,大治町,234249,0
愛知県,海部郡,蟹江町,234257,0
愛知県,海部郡,飛島村,234273,0
愛知県,知多郡,阿久比町,234419,0
愛知県,知多郡,東浦町,234427,0
愛知県,知多郡,南知多町,234451,0
愛知県,知多郡,美浜町,234460,0
愛知県,知多郡,武豊町,234478,0
愛知県,額田郡,幸田町,235016,0
愛知県,北設楽郡,設楽町,235610,0
愛知県,北設楽郡,東栄町,235628,0
愛知県,北設楽郡,豊根村,235636,0
三重県,,津市,242012,0
三重県,,四日市市,242021,0
三重県,,伊勢市,242039,0
三重県,,松阪市,242047,0
三重県,,桑名市,242055,0
三重県,,鈴鹿市,242071,0
三重県,,名張市,242080,0
三重県,,尾鷲市,242098,0
三重県,,亀山市,242101,0
三重県,,鳥羽市,242110,0
三重県,,熊野市,242128,0
三重県,,いなべ市,242144,0
三重県,,志摩市,242152,0
三重県,,伊賀市,242161,0
三重県,桑名郡,木曽岬町,243035,0
三重県,員弁郡,東員町,243248,0
三重県,三重郡,菰野町,243418,0
三重県,三重郡,朝日町,243434,0
三重県,三重郡,川越町,243442,0
三重県,多気郡,多気町,244414,0
三重県,多気郡,明和町,244422,0
三重県,多気郡,大台町,244431,0
三重県,度会郡,玉城町,244619,0
三重県,度会郡,度会町,244708,0
三重県,度会郡,大紀町,244716,0
三重県,度会郡,南伊勢町,244724,0
三重県,北牟婁郡,紀北町,245437,0
三重県,南牟婁郡,御浜町,245615,0
三重県,南牟婁郡,紀宝町,245623,0
滋賀県,,大津市,252018,0
滋賀県,,彦根市,252026,0
滋賀県,,長浜市,252034,0
滋賀県,,近江八幡市,252042,0
滋賀県,,草津市,252069,0
滋賀県,,守山市,252077,0
滋賀県,,栗東市,252085,0
滋賀県,,甲賀市,252093,0
滋賀県,,野洲市,252107,0
滋賀県,,湖南市,252115,0
滋賀県,,高島市,252123,0
滋賀県,,東近江市,252131,0
滋賀県,,米原市,252140,0
滋賀県,蒲生郡,日野町,253839,0
滋賀県,蒲生郡,竜王町,253847,0
滋賀県,愛知郡,愛荘町,254258,0
滋賀県,犬上郡,豊郷町,254410,0
滋賀県,犬上郡,甲良町,254428,0
滋賀県,犬上郡,多賀町,254436,0
京都府,,京都市,261009,1
京都府,,福知山市,262013,0
京都府,,舞鶴市,262021,0
京都府,,綾部市,262030,0
京都府,,宇治市,262048,0
京都府,,宮津市,262056,0
京都府,,亀岡市,262064,0
京都府,,城陽市,262072,0
京都府,,向日市,262081,0
京都府,,長岡京市,262099,0
京都府,,八幡市,262102,0
京都府,,京田辺市,262111,0
京都府,,京丹後市,262129,0
京都府,,南丹市,262137,0
京都府,,木津川市,262145,0
京都府,乙訓郡,大山崎町,263036,0
京都府,久世郡,久御山町,263222,0
京都府,綴喜郡,井手町,263435,0
京都府,綴喜郡,宇治田原町,263443,0
京都府,相楽郡,笠置町,263648,0
京都府,相楽郡,和束町,263656,0
京都府,相楽郡,精華町,263664,0
京都府,相楽郡,南山城村,263672,0
京都府,船井郡,京丹波町,264075,0
京都府,与謝郡,伊根町,264636,0
京都府,与謝郡,与謝野町,264652,0
大阪府,,大阪市,271004,1
大阪府,,堺市,271403,1
大阪府,,岸和田市,272027,0
大阪府,,豊中市,272035,0
大阪府,,池田市,272043,0
大阪府,,吹田市,272051,0
大阪府,,泉大津市,272060,0
大阪府,,高槻市,272078,0
大阪府,,貝塚市,272086,0
大阪府,,守口市,272094,0
大阪府,,枚方市,272108,0
大阪府,,茨木市,272116,0
大阪府,,八尾市,272124,0
大阪府,,泉佐野市,272132,0
大阪府,,富田林市,272141,0
大阪府,,寝屋川市,272159,0
大阪府,,河内長野市,272167,0
大阪府,,松原市,272175,0
大阪府,,大東市,272183,0
大阪府,,和泉市,272191,0
大阪府,,箕面市,272205,0
大阪府,,柏原市,272213,0
大阪府,,羽曳野市,272221,0
大阪府,,門真市,272230,0
大阪府,,摂津市,272248,0
大阪府,,高石市,272256,0
大阪府,,藤井寺市,272264,0
大阪府,,東大阪市,272272,0
大阪府,,泉南市,272281,0
大阪府,,四條畷市,272299,0
大阪府,,交野市,272302,0
大阪府,,大阪狭山市,272311,0
大阪府,,阪南市,272329,0
大阪府,三島郡,島本町,273015,0
大阪府,豊能郡,豊能町,273210,0
大阪府,豊能郡,能勢町,273228,0
大阪府,泉北郡,忠岡町,273414,0
大阪府,泉南郡,熊取町,273619,0
大阪府,泉南郡,田尻町,273627,0
大阪府,泉南郡,岬町,273660,0
大阪府,南河内郡,太子町,273813,0
大阪府,南河内郡,河南町,273821,0
大阪府,南河内郡,千早赤阪村,273830,0
兵庫県,,神戸市,281000,1
兵庫県,,姫路市,282014,0
兵庫県,,尼崎市,282022,0
兵庫県,,明石市,282031,0
兵庫県,,西宮市,282049,0
兵庫県,,洲本市,282057,0
兵庫県,,芦屋市,282065,0
兵庫県,,伊丹市,282073,0
兵庫県,,相生市,282081,0
兵庫県,,豊岡市,282090,0
兵庫県,,加古川市,282103,0
兵庫県,,赤穂市,282120,0
兵庫県,,西脇市,282138,0
兵庫県,,宝塚市,282146,0
兵庫県,,三木市,282154,0
兵庫県,,高砂市,282162,0
兵庫県,,川西市,282171,0
兵庫県,,小野市,282189,0
兵庫県,,三田市,282197,0
兵庫県,,加西市,282201,0
兵庫県,,丹波篠山市,282219,0
兵庫県,,養父市,282227,0
兵庫県,,丹波市,282235,0
兵庫県,,南あわじ市,282243,0
兵庫県,,朝来市,282251,0
兵庫県,,淡路市,282260,0
兵庫県,,宍粟市,282278,0
兵庫県,,加東市,282286,0
兵庫県,,たつの市,282294,0
兵庫県,川辺郡,猪名川町,283011,0
兵庫県,多可郡,多可町,283657,0
兵庫県,加古郡,稲美町,283819,0
兵庫県,加古郡,播磨町,283827,0
兵庫県,神崎郡,市川町,284424,0
兵庫県,神崎郡,福崎町,284432,0
兵庫県,神崎郡,神河町,284467,0
兵庫県,揖保郡,太子町,284645,0
兵庫県,赤穂郡,上郡町,284815,0
兵庫県,佐用郡,佐用町,285013,0
兵庫県,美方郡,香美町,285854,0
兵庫県,美方郡,新温泉町,285862,0
奈良県,,奈良市,292010,0
奈良県,,大和高田市,292028,0
奈良県,,大和郡山市,292036,0
奈良県,,天理市,292044,0
奈良県,,橿原市,292052,0
奈良県,,桜井市,292061,0
奈良県,,五條市,292079,0
奈良県,,御所市,292087,0
奈良県,,生駒市,292095,0
奈良県,,香芝市,292109,0
奈良県,,葛城市,292117,0
奈良県,,宇陀市,292125,0
奈良県,山辺郡,山添村,293229,0
奈良県,生駒郡,平群町,293423,0
奈良県,生駒郡,三郷町,293431,0
奈良県,生駒郡,斑鳩町,293440,0
奈良県,生駒郡,安堵町,293458,0
奈良県,磯城郡,川西町,293610,0
奈良県,磯城郡,三宅町,293628,0
奈良県,磯城郡,田原本町,293636,0
奈良県,宇陀郡,曽爾村,293857,0
奈良県,宇陀郡,御杖村,293865,0
奈良県,高市郡,高取町,294012,0
奈良県,高市郡,明日香村,294021,0
奈良県,北葛城郡,上牧町,294241,0
奈良県,北葛城郡,王寺町,294250,0
奈良県,北葛城郡,広陵町,294268,0
奈良県,北葛城郡,河合町,294276,0
奈良県,吉野郡,吉野町,294411,0
奈良県,吉野郡,大淀町,294420,0
奈良県,吉野郡,下市町,294438,0
奈良県,吉野郡,黒滝村,294446,0
奈良県,吉野郡,天川村,294462,0
奈良県,吉野郡,野迫川村,294471,0
奈良県,吉野郡,十津川村,294497,0
奈良県,吉野郡,下北山村,294501,0
奈良県,吉野郡,上北山村,294519,0
奈良県,吉野郡,川上村,294527,0
奈良県,吉野郡,東吉野村,294535,0
和歌山県,,和歌山市,302015,0
和歌山県,,海南市,302023,0
和歌山県,,橋本市,302031,0
和歌山県,,有田市,302040,0
和歌山県,,御坊市,302058,0
和歌山県,,田辺市,302066,0
和歌山県,,新宮市,302074,0
和歌山県,,紀の川市,302082,0
和歌山県,,岩出市,302091,0
和歌山県,海草郡,紀美野町,303046,0
和歌山県,伊都郡,かつらぎ町,303411,0
和歌山県,伊都郡,九度山町,303437,0
和歌山県,伊都郡,高野町,303445,0
和歌山県,有田郡,湯浅町,303615,0
和歌山県,有田郡,広川町,303623,0
和歌山県,有田郡,有田川町,303666,0
和歌山県,日高郡,美浜町,303810,0
和歌山県,日高郡,日高町,303828,0
和歌山県,日高郡,由良町,303836,0
和歌山県,日高郡,印南町,303909,0
和歌山県,日高郡,みなべ町,303917,0
和歌山県,日高郡,日高川町,303925,0
和歌山県,西牟婁郡,白浜町,304018,0
和歌山県,西牟婁郡,上富田町,304042,0
和歌山県,西牟婁郡,すさみ町,304069,0
和歌山県,東牟婁郡,那智勝浦町,304212,0
和歌山県,東牟婁郡,太地町,304221,0
和歌山県,東牟婁郡,古座川町,304247,0
和歌山県,東牟婁郡,北山村,304271,0
和歌山県,東牟婁郡,串本町,304280,0
鳥取県,,鳥取市,312011,0
鳥取県,,米子市,312029,0
鳥取県,,倉吉市,312037,0
鳥取県,,境港市,312045,0
鳥取県,岩美郡,岩美町,313025,0
鳥取県,八頭郡,若桜町,313254,0
鳥取県,八頭郡,智頭町,313289,0
鳥取県,八頭郡,八頭町,313297,0
鳥取県,東伯郡,三朝町,313645,0
鳥取県,東伯郡,湯梨浜町,313700,0
鳥取県,東伯郡,琴浦町,313718,0
鳥取県,東伯郡,北栄町,313726,0
鳥取県,西伯郡,日吉津村,313840,0
鳥取県,西伯郡,大山町,313866,0
鳥取県,西伯郡,南部町,313891,0
鳥取県,西伯郡,伯耆町,313904,0
鳥取県,日野郡,日南町,314013,0
鳥取県,日野郡,日野町,314021,0
鳥取県,日野郡,江府町,314030,0
島根県,,松江市,322016,0
島根県,,浜田市,322024,0
島根県,,出雲市,322032,0
島根県,,益田市,322041,0
島根県,,大田市,322059,0
島根県,,安来市,322067,0
島根県,,江津市,322075,0
島根県,,雲南市,322091,0
島根県,仁多郡,奥出雲町,323438,0
島根県,飯石郡,飯南町,323861,0
島根県,邑智郡,川本町,324418,0
島根県,邑智郡,美郷町,324485,0
島根県,邑智郡,邑南町,324493,0
島根県,鹿足郡,津和野町,325015,0
島根県,鹿足郡,吉賀町,325058,0
島根県,隠岐郡,海士町,325252,0
島根県,隠岐郡,西ノ島町,325261,0
島根県,隠岐郡,知夫村,325279,0
島根県,隠岐郡,隠岐の島町,325287,0
岡山県,,岡山市,331007,1
岡山県,,倉敷市,332020,0
岡山県,,津山市,332038,0
岡山県,,玉野市,332046,0
岡山県,,笠岡市,332054,0
岡山県,,井原市,332071,0
岡山県,,総社市,332089,0
岡山県,,高梁市,332097,0
岡山県,,新見市,332101,0
岡山県,,備前市,332119,0
岡山県,,瀬戸内市,332127,0
岡山県,,赤磐市,332135,0
岡山県,,真庭市,332143,0
岡山県,,美作市,332151,0
岡山県,,浅口市,332160,0
岡山県,和気郡,和気町,333468,0
岡山県,都窪郡,早島町,334235,0
岡山県,浅口郡,里庄町,334456,0
岡山県,小田郡,矢掛町,334618,0
岡山県,真庭郡,新庄村,335860,0
岡山県,苫田郡,鏡野町,336068,0
岡山県,勝田郡,勝央町,336220,0
岡山県,勝田郡,奈義町,336238,0
岡山県,英田郡,西粟倉村,336432,0
岡山県,久米郡,久米南町,336637,0
岡山県,久米郡,美咲町,336661,0
岡山県,加賀郡,吉備中央町,336815,0
広島県,,広島市,341002,1
広島県,,呉市,342025,0
広島県,,竹原市,342033,0
広島県,,三原市,342041,0
広島県,,尾道市,342050,0
広島県,,福山市,342076,0
広島県,,府中市,342084,0
広島県,,三次市,342092,0
広島県,,庄原市,342106,0
広島県,,大竹市,342114,0
広島県,,東広島市,342122,0
広島県,,廿日市市,342131,0
広島県,,安芸高田市,342149,0
広島県,,江田島市,342157,0
広島県,安芸郡,府中町,343021,0
広島県,安芸郡,海田町,343048,0
広島県,安芸郡,熊野町,343072,0
広島県,安芸郡,坂町,343099,0
広島県,山県郡,安芸太田町,343684,0
広島県,山県郡,北広島町,343692,0
広島県,豊田郡,大崎上島町,344311,0
広島県,世羅郡,世羅町,344621,0
広島県,神石郡,神石高原町,345458,0
山口県,,下関市,352012,0
山口県,,宇部市,352021,0
山口県,,山口市,352039,0
山口県,,萩市,352047,0
山口県,,防府市,352063,0
山口県,,下松市,352071,0
山口県,,岩国市,352080,0
山口県,,光市,352101,0
山口県,,長門市,352110,0
山口県,,柳井市,352128,0
山口県,,美祢市,352136,0
山口県,,周南市,352152,0
山口県,,山陽小野田市,352161,0
山口県,大島郡,周防大島町,353051,0
山口県,玖珂郡,和木町,353213,0
山口県,熊毛郡,上関町,353418,0
山口県,熊毛郡,田布施町,353434,0
山口県,熊毛郡,平生町,353442,0
山口県,阿武郡,阿武町,355020,0
徳島県,,徳島市,362018,0
徳島県,,鳴門市,362026,0
徳島県,,小松島市,362034,0
徳島県,,阿南市,362042,0
徳島県,,吉野川市,362051,0
徳島県,,阿波市,362069,0
徳島県,,美馬市,362077,0
徳島県,,三好市,362085,0
徳島県,勝浦郡,勝浦町,363014,0
徳島県,勝浦郡,上勝町,363022,0
徳島県,名東郡,佐那河内村,363219,0
徳島県,名西郡,石井町,363413,0
徳島県,名西郡,神山町,363421,0
徳島県,那賀郡,那賀町,363685,0
徳島県,海部郡,牟岐町,363839,0
徳島県,海部郡,美波町,363871,0
徳島県,海部郡,海陽町,363880,0
徳島県,板野郡,松茂町,364011,0
徳島県,板野郡,北島町,364029,0
徳島県,板野郡,藍住町,364037,0
徳島県,板野郡,板野町,364045,0
徳島県,板野郡,上板町,364053,0
徳島県,美馬郡,つるぎ町,364681,0
徳島県,三好郡,東みよし町,364894,0
香川県,,高松市,372013,0
香川県,,丸亀市,372021,0
香川県,,坂出市,372030,0
香川県,,善通寺市,372048,0
香川県,,観音寺市,372056,0
香川県,,さぬき市,372064,0
香川県,,東かがわ市,372072,0
香川県,,三豊市,372081,0
香川県,小豆郡,土庄町,373222,0
香川県,小豆郡,小豆島町,373249,0
香川県,木田郡,三木町,373419,0
香川県,香川郡,直島町,373648,0
香川県,綾歌郡,宇多津町,373869,0
香川県,綾歌郡,綾川町,373877,0
香川県,仲多度郡,琴平町,374032,0
香川県,仲多度郡,多度津町,374041,0
香川県,仲多度郡,まんのう町,374067,0
愛媛県,,松山市,382019,0
愛媛県,,今治市,382027,0
愛媛県,,宇和島市,382035,0
愛媛県,,八幡浜市,382043,0
愛媛県,,新居浜市,382051,0
愛媛県,,西条市,382060,0
愛媛県,,大洲市,382078,0
愛媛県,,伊予市,382108,0
愛媛県,,四国中央市,382132,0
愛媛県,,西予市,382141,0
愛媛県,,東温市,382159,0
愛媛県,越智郡,上島町,383562,0
愛媛県,上浮穴郡,久万高原町,383864,0
愛媛県,伊予郡,松前町,384011,0
愛媛県,伊予郡,砥部町,384020,0
愛媛県,喜多郡,内子町,384224,0
愛媛県,西宇和郡,伊方町,384429,0
愛媛県,北宇和郡,松野町,384844,0
愛媛県,北宇和郡,鬼北町,384887,0
愛媛県,南宇和郡,愛南町,385069,0
高知県,,高知市,392014,0
高知県,,室戸市,392022,0
高知県,,安芸市,392031,0
高知県,,南国市,392049,0
高知県,,土佐市,392057,0
高知県,,須崎市,392065,0
高知県,,宿毛市,392081,0
高知県,,土佐清水市,392090,0
高知県,,四万十市,392103,0
高知県,,香南市,392111,0
高知県,,香美市,392120,0
高知県,安芸郡,東洋町,393011,0
高知県,安芸郡,奈半利町,393029,0
高知県,安芸郡,田野町,393037,0
高知県,安芸郡,安田町,393045,0
高知県,安芸郡,北川村,393053,0
高知県,安芸郡,馬路村,393061,0
高知県,安芸郡,芸西村,393070,0
高知県,長岡郡,本山町,393410,0
高知県,長岡郡,大豊町,393444,0
高知県,土佐郡,土佐町,393631,0
高知県,土佐郡,大川村,393649,0
高知県,吾川郡,いの町,393860,0
高知県,吾川郡,仁淀川町,393878,0
高知県,高岡郡,中土佐町,394017,0
高知県,高岡郡,佐川町,394025,0
高知県,高岡郡,越知町,394033,0
高知県,高岡郡,梼原町,394050,0
高知県,高岡郡,日高村,394106,0
高知県,高岡郡,津野町,394114,0
高知県,高岡郡,四万十町,394122,0
高知県,幡多郡,大月町,394246,0
高知県,幡多郡,三原村,394271,0
高知県,幡多郡,黒潮町,394289,0
福岡県,,北九州市,401005,1
福岡県,,福岡市,401307,1
福岡県,,大牟田市,402028,0
福岡県,,久留米市,402036,0
福岡県,,直方市,402044,0
福岡県,,飯塚市,402052,0
福岡県,,田川市,402061,0
福岡県,,柳川市,402079,0
福岡県,,八女市,402109,0
福岡県,,筑後市,402117,0
福岡県,,大川市,402125,0
福岡県,,行橋市,402133,0
福岡県,,豊前市,402141,0
福岡県,,中間市,402150,0
福岡県,,小郡市,402168,0
福岡県,,筑紫野市,402176,0
福岡県,,春日市,402184,0
福岡県,,大野城市,402192,0
福岡県,,宗像市,402206,0
福岡県,,太宰府市,402214,0
福岡県,,古賀市,402231,0
福岡県,,福津市,402249,0
福岡県,,うきは市,402257,0
福岡県,,宮若市,402265,0
福岡県,,嘉麻市,402273,0
福岡県,,朝倉市,402281,0
福岡県,,みやま市,402290,0
福岡県,,糸島市,402303,0
福岡県,,那珂川市,402311,0
福岡県,糟屋郡,宇美町,403415,0
福岡県,糟屋郡,篠栗町,403423,0
福岡県,糟屋郡,志免町,403431,0
福岡県,糟屋郡,須恵町,403440,0
福岡県,糟屋郡,新宮町,403458,0
福岡県,糟屋郡,久山町,403482,0
福岡県,糟屋郡,粕屋町,403491,0
福岡県,遠賀郡,芦屋町,403814,0
福岡県,遠賀郡,水巻町,403822,0
福岡県,遠賀郡,岡垣町,403831,0
福岡県,遠賀郡,遠賀町,403849,0
福岡県,鞍手郡,小竹町,404012,0
福岡県,鞍手郡,鞍手町,404021,0
福岡県,嘉穂郡,桂川町,404217,0
福岡県,朝倉郡,筑前町,404471,0
福岡県,朝倉郡,東峰村,404489,0
